index,LotArea,StreetP,StreetG,UtilitiesALL,UtilitiesNSW,OQualPO,OQualFA,OQualTA,OQualGD,OQualEX,YearBuilt,TotalBsmtSF,Bathrooms,HeatingWall,HeatingOthw,HeatingGrav,HeatingGasW,HeatingGasA,HeatingFloor,CentralAir,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQualPO,KitchenQualFA,KitchenQualTA,KitchenQualGD,KitchenQualEX,Fireplaces,GarageArea,PavedDrive,PoolArea,PavedDriveP,PavedDrive1,Fence,SalePrice
1045,13680,1,0,1,0,0,0,1,0,0,1955,0,2,0,0,0,0,1,0,1,1733,4,1,0,0,1,0,0,1,452,0,0,0,1,0,139600
1046,16056,1,0,1,0,0,0,1,0,0,2005,1992,4,0,0,0,0,1,0,1,2868,4,1,0,0,0,0,1,1,716,0,0,0,1,0,556581
1047,9245,1,0,1,0,0,0,1,0,0,1994,990,1,0,0,0,0,1,0,1,990,3,1,0,0,1,0,0,0,672,0,0,0,1,0,145000
1048,21750,1,0,1,0,0,0,1,0,0,1960,0,1,0,0,0,0,1,0,1,1771,3,1,0,0,1,0,0,1,336,0,0,0,1,1,115000
1049,11100,1,0,1,0,0,0,0,1,0,1946,0,1,0,0,0,0,1,0,1,930,2,1,0,0,0,1,0,0,308,0,0,0,1,0,84900
1050,8993,1,0,1,0,0,0,1,0,0,2007,1302,2,0,0,0,0,1,0,1,1302,3,1,0,0,0,1,0,0,436,0,0,0,1,0,176485
1051,11175,1,0,1,0,0,0,1,0,0,2007,1316,2,0,0,0,0,1,0,1,1316,3,1,0,0,0,1,0,1,440,0,0,0,1,0,200141
1052,9500,1,0,1,0,0,0,0,1,0,1964,816,2,0,0,0,0,1,0,1,1977,4,1,0,0,1,0,0,1,540,0,0,0,1,1,165000
1053,8562,1,0,1,0,0,0,0,1,0,1957,1216,1,0,0,0,0,1,0,1,1526,4,1,0,0,1,0,0,1,364,0,0,0,1,0,144500
1054,11367,1,0,1,0,0,0,1,0,0,2002,1065,3,0,0,0,0,1,0,1,1989,3,1,0,0,0,1,0,1,586,0,0,0,1,0,255000
1055,11361,1,0,1,0,0,0,1,0,0,1976,1193,2,0,0,0,0,1,0,1,1523,3,1,0,0,1,0,0,1,478,0,0,0,1,1,180000
1056,7052,1,0,1,0,0,0,1,0,0,2005,1364,2,0,0,0,0,1,0,1,1364,2,1,0,0,0,1,0,1,484,0,0,0,1,0,185850
1057,29959,1,0,1,0,0,0,0,1,0,1994,973,3,0,0,0,0,1,0,1,1850,3,1,0,0,0,1,0,1,467,0,0,0,1,0,248000
1058,11308,1,0,1,0,0,0,1,0,0,2008,1104,3,0,0,0,0,1,0,1,2184,3,1,0,0,0,0,1,1,836,0,0,0,1,0,335000
1059,11275,1,0,1,0,0,0,0,1,0,1932,854,2,0,0,0,0,1,0,1,1991,3,1,0,0,1,0,0,1,432,0,0,0,1,0,220000
1060,4920,1,0,1,0,0,0,1,0,0,2001,1338,2,0,0,0,0,1,0,1,1338,2,1,0,0,0,1,0,0,582,0,0,0,1,0,213500
1061,18000,0,1,1,0,0,0,1,0,0,1935,894,1,0,0,0,0,1,0,1,894,2,1,0,0,1,0,0,0,1248,0,0,0,1,0,81000
1062,13600,1,0,1,0,0,0,1,0,0,1900,662,2,0,0,0,0,1,0,0,2337,5,2,0,0,1,0,0,0,560,0,0,0,1,0,90000
1063,6000,1,0,1,0,0,0,0,1,0,1925,1103,1,0,0,0,0,1,0,1,1103,2,1,0,0,0,1,0,1,440,0,0,0,1,1,110500
1064,11000,1,0,1,0,0,0,0,1,0,1966,1154,2,0,0,0,0,1,0,1,1154,3,1,0,0,1,0,0,1,480,0,0,0,1,1,154000
1065,14000,1,0,1,0,0,0,1,0,0,1996,1306,3,0,0,0,0,1,0,1,2260,3,1,0,0,0,1,0,0,533,0,0,0,1,0,328000
1066,7837,1,0,1,0,0,0,0,1,0,1993,799,3,0,0,0,0,1,0,1,1571,3,1,0,0,1,0,0,1,380,0,0,0,1,0,178000
1067,9760,1,0,1,0,0,0,0,1,0,1964,780,2,0,0,0,0,1,0,1,1611,4,1,0,0,1,0,0,0,442,0,0,0,1,0,167900
1068,3964,1,0,1,0,0,0,1,0,0,1973,942,3,0,0,0,0,1,0,1,2521,5,1,0,0,1,0,0,1,576,0,0,0,1,1,151400
1069,9600,1,0,1,0,0,0,0,1,0,1949,845,1,0,0,0,0,1,0,1,893,2,1,0,0,0,1,0,0,576,0,0,0,1,0,135000
1070,10152,1,0,1,0,0,0,1,0,0,1956,1048,1,0,0,0,0,1,0,1,1048,3,1,0,0,1,0,0,0,286,0,0,0,1,0,135000
1071,11700,1,0,1,0,0,0,0,1,0,1968,727,2,0,0,0,0,1,0,1,1556,4,1,0,0,1,0,0,0,441,0,0,0,1,0,154000
1072,7585,1,0,1,0,0,1,0,0,0,1948,810,1,0,0,0,0,1,0,1,1456,4,1,0,0,1,0,0,1,280,0,0,1,0,0,91500
1073,7950,1,0,1,0,0,0,0,1,0,1977,690,2,0,0,0,0,1,0,1,1426,3,1,0,0,1,0,0,0,440,0,0,0,1,1,159500
1074,8556,1,0,1,0,0,0,1,0,0,2006,1240,2,0,0,0,0,1,0,1,1240,2,1,0,0,0,1,0,0,826,0,0,0,1,0,194000
1075,13125,1,0,1,0,0,0,0,1,0,1940,800,2,0,0,0,0,1,0,1,1740,3,1,0,0,1,0,0,1,240,0,0,0,1,0,219500
1076,10800,1,0,1,0,0,0,0,0,1,1936,796,2,0,0,0,0,1,0,1,1466,3,1,0,0,0,1,0,1,566,0,0,0,1,0,170000
1077,15870,1,0,1,0,0,0,1,0,0,1969,1096,1,0,0,0,0,1,0,1,1096,3,1,0,0,1,0,0,0,299,0,0,0,1,0,138800
1078,4435,1,0,1,0,0,0,1,0,0,2004,848,1,0,0,0,0,1,0,1,848,1,1,0,0,0,1,0,1,420,0,0,0,1,0,155900
1079,8775,1,0,1,0,0,0,1,0,0,1994,990,1,0,0,0,0,1,0,1,990,3,1,0,0,1,0,0,0,299,0,0,0,1,0,126000
1080,11040,1,0,1,0,0,0,0,1,0,1971,1258,2,0,0,0,0,1,0,1,1258,3,1,0,0,0,1,0,0,528,0,0,0,1,0,145000
1081,7500,1,0,1,0,0,0,1,0,0,1963,1040,2,0,0,0,0,1,0,1,1040,3,1,0,0,1,0,0,0,308,0,0,0,1,1,133000
1082,8749,1,0,1,0,0,0,1,0,0,2002,1459,2,0,0,0,0,1,0,1,1459,3,1,0,0,0,1,0,1,527,0,0,0,1,0,192000
1083,8800,1,0,1,0,0,0,0,1,0,1964,1251,1,0,0,0,0,1,0,1,1251,3,1,0,0,1,0,0,1,461,0,0,0,1,1,160000
1084,13031,1,0,1,0,0,0,1,0,0,1995,691,3,0,0,0,0,1,0,1,1498,3,1,0,0,1,0,0,1,409,0,0,0,1,0,187500
1085,9069,1,0,1,0,0,0,0,1,0,1992,936,1,0,0,0,0,1,0,1,996,2,1,0,0,0,1,0,0,564,0,0,0,1,0,147000
1086,1974,1,0,1,0,0,0,1,0,0,1973,546,2,0,0,0,0,1,0,1,1092,3,1,0,0,1,0,0,0,286,0,0,0,1,0,83500
1087,10574,1,0,1,0,0,0,1,0,0,2005,1082,3,0,0,0,0,1,0,1,1953,3,1,0,0,0,1,0,1,1043,0,0,0,1,0,252000
1088,2522,1,0,1,0,0,0,1,0,0,2004,970,2,0,0,0,0,1,0,1,1709,3,1,0,0,0,1,0,0,380,0,0,0,1,0,137500
1089,3316,1,0,1,0,0,0,1,0,0,2005,1247,2,0,0,0,0,1,0,1,1247,1,1,0,0,0,1,0,1,550,0,0,0,1,0,197000
1090,8544,1,0,1,0,0,0,1,0,0,1950,0,2,1,0,0,0,0,0,0,1040,2,2,0,0,1,0,0,0,400,0,0,0,1,0,92900
1091,2160,1,0,1,0,0,0,1,0,0,1999,600,3,0,0,0,0,1,0,1,1252,2,1,0,0,0,1,0,0,462,0,0,0,1,0,160000
1092,8400,1,0,1,0,0,0,1,0,0,1925,1181,2,0,0,0,0,1,0,1,1694,4,1,0,0,1,0,0,1,576,0,0,0,1,0,136500
1093,9230,1,0,1,0,0,0,0,0,1,1965,864,2,0,0,0,0,1,0,1,1200,1,1,0,0,0,1,0,0,884,0,0,0,1,1,146000
1094,5868,1,0,1,0,0,0,0,1,0,1956,936,1,0,0,0,0,1,0,1,936,2,1,0,0,1,0,0,0,308,0,0,0,1,0,129000
1095,9317,1,0,1,0,0,0,1,0,0,2006,1314,2,0,0,0,0,1,0,1,1314,3,1,0,0,0,1,0,1,440,0,0,0,1,0,176432
1096,6882,1,0,1,0,0,0,0,1,0,1914,684,2,0,0,0,0,1,0,1,1355,3,1,0,0,0,1,0,0,0,0,0,0,1,0,127000
1097,3696,1,0,1,0,0,0,1,0,0,1986,1074,2,0,0,0,0,1,0,1,1088,2,1,0,0,0,1,0,0,461,0,0,0,1,0,170000
1098,6000,1,0,1,0,0,0,0,1,0,1936,672,1,0,0,0,0,1,0,1,1324,3,1,0,0,1,0,0,0,240,0,0,0,1,0,128000
1099,11880,1,0,1,0,0,0,1,0,0,1978,1271,2,0,0,0,0,1,0,1,1601,3,1,0,0,1,0,0,1,478,0,0,0,1,0,157000
1100,8400,1,0,1,0,0,0,1,0,0,1920,290,1,0,0,0,0,1,0,0,438,1,1,0,1,0,0,0,0,246,1,0,0,0,0,60000
1101,9758,1,0,1,0,0,0,1,0,0,1971,950,1,0,0,0,0,1,0,1,950,3,1,0,0,1,0,0,0,280,0,0,0,1,0,119500
1102,7000,1,0,1,0,0,0,0,1,0,1960,1010,1,0,0,0,0,1,0,1,1134,2,1,0,0,1,0,0,0,254,0,0,0,1,1,135000
1103,8910,1,0,1,0,0,0,0,1,0,1959,655,1,0,0,0,0,1,0,1,1194,3,1,0,0,1,0,0,1,539,0,0,0,1,0,159500
1104,2016,1,0,1,0,0,0,1,0,0,1970,630,3,0,0,0,0,1,0,1,1302,3,1,0,0,1,0,0,0,440,0,0,0,1,0,106000
1105,12256,1,0,1,0,0,0,1,0,0,1994,1463,3,0,0,0,0,1,0,1,2622,3,1,0,0,0,1,0,1,712,0,0,0,1,0,325000
1106,10357,1,0,1,0,0,0,1,0,0,1990,910,2,0,0,0,0,1,0,1,1442,3,1,0,0,0,1,0,1,719,0,0,0,1,0,179900
1107,23257,1,0,1,0,0,0,1,0,0,2006,868,3,0,0,0,0,1,0,1,2021,3,1,0,0,0,1,0,1,422,0,0,0,1,0,274725
1108,8063,1,0,1,0,0,0,1,0,0,2000,924,3,0,0,0,0,1,0,1,1690,3,1,0,0,1,0,0,1,463,0,0,0,1,0,181000
1109,11362,1,0,1,0,0,0,1,0,0,2004,1836,2,0,0,0,0,1,0,1,1836,3,1,0,0,0,1,0,1,862,0,0,0,1,0,280000
1110,8000,1,0,1,0,0,0,1,0,0,1995,773,3,0,0,0,0,1,0,1,1658,3,1,0,0,1,0,0,1,431,0,0,0,1,0,188000
1111,10480,1,0,1,0,0,0,0,1,0,1976,803,3,0,0,0,0,1,0,1,1964,4,1,0,0,1,0,0,1,483,0,0,0,1,0,205000
1112,7100,1,0,1,0,0,0,0,1,0,1957,816,1,0,0,0,0,1,0,1,816,2,1,0,0,1,0,0,0,308,0,0,0,1,0,129900
1113,8923,1,0,1,0,0,0,0,1,0,1953,1008,1,0,0,0,0,1,0,1,1008,2,1,0,0,0,1,0,0,240,0,0,0,1,0,134500
1114,5400,1,0,1,0,0,0,0,1,0,1954,833,1,0,0,0,0,1,0,1,833,2,1,0,0,0,1,0,0,326,0,0,0,1,1,117000
1115,12085,1,0,1,0,0,0,1,0,0,2007,1734,2,0,0,0,0,1,0,1,1734,3,1,0,0,0,0,1,1,928,0,0,0,1,0,318000
1116,7750,1,0,1,0,0,0,1,0,0,2002,408,3,0,0,0,0,1,0,1,1419,3,1,0,0,0,1,0,1,527,0,0,0,1,0,184100
1117,9764,1,0,1,0,0,0,0,1,0,1967,894,1,0,0,0,0,1,0,1,894,3,1,0,0,0,1,0,0,450,0,0,0,1,0,130000
1118,13825,1,0,1,0,0,0,0,1,0,1958,533,1,0,0,0,0,1,0,1,1601,3,1,0,0,1,0,0,0,300,0,0,0,1,0,140000
1119,7560,1,0,1,0,0,0,1,0,0,1959,1040,1,0,0,0,0,1,0,1,1040,3,1,0,0,1,0,0,0,286,0,0,0,1,1,133700
1120,8263,1,0,1,0,0,0,1,0,0,1920,1012,1,0,0,0,0,1,0,1,1012,2,1,0,0,1,0,0,1,308,0,0,0,1,1,118400
1121,10084,1,0,1,0,0,0,1,0,0,2005,1552,2,0,0,0,0,1,0,1,1552,3,1,0,0,0,1,0,0,782,0,0,0,1,0,212900
1122,8926,1,0,1,0,0,1,0,0,0,1956,672,1,0,0,0,0,1,0,1,960,3,1,0,0,1,0,0,0,288,0,0,0,1,1,112000
1123,9405,1,0,1,0,0,0,0,0,1,1947,698,1,0,0,0,0,1,0,1,698,2,1,0,0,1,0,0,0,0,0,0,0,1,0,118000
1124,9125,1,0,1,0,0,0,1,0,0,1992,384,3,0,0,0,0,1,0,1,1482,3,1,0,0,0,1,0,1,392,0,0,0,1,0,163900
1125,10434,1,0,1,0,0,0,1,0,0,1955,1005,1,0,0,0,0,1,0,1,1005,2,1,0,1,0,0,0,1,672,0,0,0,1,0,115000
1126,3684,1,0,1,0,0,0,1,0,0,2007,1373,2,0,0,0,0,1,0,1,1555,2,1,0,0,0,1,0,1,660,0,0,0,1,0,174000
1127,14572,1,0,1,0,0,0,1,0,0,2004,1530,2,0,0,0,0,1,0,1,1530,3,1,0,0,0,1,0,1,630,0,0,0,1,0,259000
1128,11796,1,0,1,0,0,0,1,0,0,2004,847,3,0,0,0,0,1,0,1,1959,4,1,0,0,0,1,0,1,434,0,0,0,1,0,215000
1129,7200,1,0,1,0,0,0,1,0,0,1980,936,1,0,0,0,0,1,0,1,936,2,1,0,0,1,0,0,0,672,0,0,0,1,0,140000
1130,7804,1,0,1,0,0,1,0,0,0,1928,1122,2,0,0,0,0,1,0,1,1981,4,1,0,0,0,1,0,1,576,0,0,0,1,1,135000
1131,10712,1,0,1,0,0,0,1,0,0,1991,974,1,0,0,0,0,1,0,1,974,3,1,0,0,1,0,0,0,0,0,0,0,1,1,93500
1132,9900,1,0,1,0,0,0,1,0,0,1880,1008,2,0,0,0,1,0,0,1,2210,5,1,0,1,0,0,0,0,205,1,0,0,0,0,117500
1133,9828,1,0,1,0,0,0,1,0,0,1995,1128,3,0,0,0,0,1,0,1,2020,3,1,0,0,0,1,0,1,466,0,0,0,1,0,239500
1134,8773,1,0,1,0,0,0,1,0,0,1997,916,3,0,0,0,0,1,0,1,1600,3,1,0,0,1,0,0,1,460,0,0,0,1,0,169000
1135,6180,1,0,1,0,0,0,1,0,0,1926,960,1,0,0,0,0,1,0,0,986,2,1,0,0,1,0,0,1,180,0,0,0,1,0,102000
1136,9600,1,0,1,0,0,0,1,0,0,1950,1032,1,0,0,0,0,1,0,1,1252,3,1,0,0,1,0,0,0,288,0,0,0,1,0,119000
1137,6342,1,0,1,0,0,0,0,0,1,1875,780,1,0,0,0,0,1,0,0,1020,2,1,0,0,1,0,0,0,0,1,0,0,0,0,94000
1138,9819,1,0,1,0,0,0,1,0,0,1977,1567,2,0,0,0,0,1,0,1,1567,2,1,0,0,0,1,0,1,714,0,0,0,1,0,196000
1139,8731,1,0,1,0,0,0,1,0,0,1920,915,1,0,0,0,0,1,0,1,1167,3,1,0,0,1,0,0,1,495,0,0,0,1,0,144000
1140,7350,1,0,1,0,0,0,0,1,0,1951,952,1,0,0,0,0,1,0,1,952,2,1,0,0,1,0,0,0,840,0,0,0,1,0,139000
1141,10304,1,0,1,0,0,0,0,1,0,1976,780,3,0,0,0,0,1,0,1,1868,4,1,0,0,0,1,0,1,484,0,0,0,1,0,197500
1142,9965,1,0,1,0,0,0,1,0,0,2006,1466,3,0,0,0,0,1,0,1,2828,4,1,0,0,0,1,0,1,1052,0,0,0,1,0,424870
1143,9000,1,0,1,0,0,1,0,0,0,1959,1006,1,0,0,0,0,1,0,1,1006,3,1,0,0,1,0,0,0,0,0,0,0,1,0,80000
1144,12180,1,0,1,0,0,0,1,0,0,1941,672,1,0,0,1,0,0,0,0,924,2,1,0,1,0,0,0,0,280,0,0,0,1,1,80000
1145,6240,1,0,1,0,0,0,0,1,0,1928,1042,1,0,0,0,0,1,0,1,1576,3,1,0,0,1,0,0,1,225,0,0,0,1,0,149000
1146,11200,1,0,1,0,0,0,1,0,0,1985,1298,2,0,0,0,0,1,0,1,1298,3,1,0,0,0,1,0,1,403,0,0,0,1,0,180000
1147,12000,1,0,1,0,0,0,0,1,0,1941,704,2,0,0,0,0,1,0,1,1564,3,1,0,1,0,0,0,1,234,0,0,0,1,0,174500
1148,5700,1,0,1,0,0,0,0,1,0,1926,572,1,0,0,0,0,1,0,1,1111,2,1,0,0,1,0,0,1,288,0,0,0,1,0,116900
1149,9000,1,0,1,0,0,0,0,0,1,1920,650,1,0,0,0,0,1,0,1,1482,3,1,0,0,1,0,0,0,324,0,0,0,1,0,143000
1150,8280,1,0,1,0,0,0,1,0,0,1950,932,1,0,0,0,0,1,0,1,932,2,1,0,0,0,1,0,1,306,0,0,0,1,1,124000
1151,17755,1,0,1,0,0,0,1,0,0,1959,1466,2,0,0,0,0,1,0,1,1466,3,1,0,1,0,0,0,1,528,0,0,0,1,0,149900
1152,14115,1,0,1,0,0,0,0,1,0,1956,1073,1,0,0,0,0,1,0,1,1811,2,1,0,0,0,0,1,1,470,0,0,0,1,0,230000
1153,5890,1,0,1,0,0,0,0,0,1,1930,816,1,0,0,0,0,1,0,1,816,2,1,0,0,1,0,0,0,432,0,0,0,1,0,120500
1154,13700,1,0,1,0,0,0,0,1,0,1965,864,3,0,0,0,0,1,0,1,1820,4,1,0,0,0,1,0,1,492,0,0,0,1,1,201800
1155,10768,1,0,1,0,0,0,0,0,1,1976,1437,2,0,0,0,0,1,0,1,1437,3,1,0,0,0,1,0,1,528,0,0,0,1,0,218000
1156,9350,1,0,1,0,0,0,0,0,1,1965,1219,2,0,0,0,0,1,0,1,1265,3,1,0,0,0,1,0,1,502,0,0,0,1,1,179900
1157,5001,1,0,1,0,0,0,1,0,0,2007,1314,2,0,0,0,0,1,0,1,1314,2,1,0,0,0,1,0,1,626,0,0,0,1,0,230000
1158,11932,1,0,1,0,0,0,1,0,0,2007,1580,2,0,0,0,0,1,0,1,1580,3,1,0,0,0,1,0,0,830,0,0,0,1,0,235128
1159,9120,1,0,1,0,0,0,0,1,0,1974,901,3,0,0,0,0,1,0,1,1876,4,1,0,0,0,1,0,1,540,0,0,0,1,0,185000
1160,2280,1,0,1,0,0,0,1,0,0,1978,855,3,0,0,0,0,1,0,1,1456,3,1,0,0,1,0,0,1,440,0,0,0,1,0,146000
1161,14778,1,0,1,0,0,0,0,1,0,1954,1296,1,0,0,0,0,1,0,1,1640,3,1,0,0,0,1,0,1,924,0,0,0,1,0,224000
1162,8724,1,0,1,0,0,0,1,0,0,1968,894,1,0,0,0,0,1,0,1,894,3,1,0,0,1,0,0,1,450,0,0,0,1,0,129000
1163,12900,1,0,1,0,0,0,1,0,0,1969,1198,2,0,0,0,0,1,0,1,1258,0,2,0,0,1,0,0,0,400,0,0,0,1,0,108959
1164,16157,1,0,1,0,0,0,0,1,0,1978,1360,2,0,0,0,0,1,0,1,1432,2,1,0,0,0,1,0,1,588,0,0,0,1,0,194000
1165,9541,1,0,1,0,0,0,1,0,0,2009,1502,2,0,0,0,0,1,0,1,1502,3,1,0,0,0,1,0,0,644,0,0,0,1,0,233170
1166,10475,1,0,1,0,0,0,1,0,0,2008,1694,2,0,0,0,0,1,0,1,1694,3,1,0,0,0,1,0,0,776,0,0,0,1,0,245350
1167,10852,1,0,1,0,0,0,1,0,0,2000,959,3,0,0,0,0,1,0,1,1671,3,1,0,0,1,0,0,1,472,0,0,0,1,0,173000
1168,13728,1,0,1,0,0,0,0,1,0,1935,1127,2,0,0,0,0,1,0,1,2108,4,1,0,0,0,1,0,1,540,0,0,0,1,0,235000
1169,35760,1,0,1,0,0,0,1,0,0,1995,1930,4,0,0,0,0,1,0,1,3627,4,1,0,0,0,1,0,1,807,0,0,0,1,0,625000
1170,9880,1,0,1,0,0,0,0,1,0,1977,1096,1,0,0,0,0,1,0,1,1118,3,1,0,0,1,0,0,1,358,0,1,0,1,1,171000
1171,9120,1,0,1,0,0,0,0,1,0,1958,1261,1,0,0,0,0,1,0,1,1261,3,1,0,0,1,0,0,1,433,0,0,0,1,0,163000
1172,4017,1,0,1,0,0,0,1,0,0,2006,625,3,0,0,0,0,1,0,1,1250,2,1,0,0,0,1,0,0,625,0,0,0,1,0,171900
1173,18030,1,0,1,0,0,0,0,1,0,1946,1598,3,0,0,0,0,1,0,1,3086,3,1,0,0,0,0,1,1,0,0,0,0,1,1,200500
1174,16560,1,0,1,0,0,0,0,0,1,1932,952,3,0,0,0,0,1,0,1,2345,4,1,0,0,1,0,0,1,360,0,0,0,1,0,239000
1175,10678,1,0,1,0,0,0,1,0,0,1992,1683,3,0,0,0,0,1,0,1,2872,4,1,0,0,0,1,0,1,541,0,0,0,1,0,285000
1176,6951,1,0,1,0,0,0,1,0,0,1984,876,1,0,0,0,0,1,0,1,923,3,1,0,0,1,0,0,0,264,0,0,0,1,1,119500
1177,3950,1,0,1,0,0,0,0,0,1,1926,818,1,0,0,0,0,1,0,1,1224,3,1,0,0,1,0,0,0,210,1,0,0,0,0,115000
1178,7681,1,0,1,0,0,0,0,1,0,1921,731,2,0,0,0,0,1,0,1,1343,3,1,0,0,1,0,0,1,186,0,0,0,1,0,154900
1179,8335,1,0,1,0,0,0,1,0,0,1954,0,1,0,0,0,0,1,0,1,1124,3,1,0,0,1,0,0,1,0,1,0,0,0,0,93000
1180,11170,1,0,1,0,0,0,1,0,0,1990,1216,3,0,0,0,0,1,0,1,2514,4,1,0,0,1,0,0,0,693,0,0,0,1,1,250000
1181,5587,1,0,1,0,0,0,1,0,0,2008,1600,2,0,0,0,0,1,0,1,1652,2,1,0,0,0,1,0,1,482,0,0,0,1,0,392500
1182,15623,1,0,1,0,0,0,1,0,0,1996,2396,4,0,0,0,0,1,0,1,4476,4,1,0,0,0,0,1,1,813,0,1,0,1,1,745000
1183,10800,1,0,1,0,0,0,0,1,0,1920,1120,1,0,0,0,0,1,0,1,1130,2,1,0,0,1,0,0,1,720,0,0,0,1,0,120000
1184,35133,0,1,1,0,0,0,1,0,0,1963,1572,2,0,0,0,0,1,0,1,1572,3,1,0,0,1,0,0,1,995,0,0,0,1,0,186700
1185,9738,1,0,1,0,0,0,0,1,0,1924,784,1,0,0,0,0,1,0,1,1221,4,1,0,0,1,0,0,0,392,0,0,0,1,0,104900
1186,10615,1,0,1,0,0,0,1,0,0,1900,978,2,0,0,0,0,1,0,1,1699,3,2,0,0,1,0,0,0,420,0,0,0,1,0,95000
1187,12461,1,0,1,0,0,0,1,0,0,1994,1624,2,0,0,0,0,1,0,1,1624,2,1,0,0,0,1,0,1,757,0,0,0,1,1,262000
1188,8935,1,0,1,0,0,0,1,0,0,2002,831,3,0,0,0,0,1,0,1,1660,3,1,0,0,0,1,0,0,493,0,0,0,1,0,195000
1189,7500,1,0,1,0,0,0,1,0,0,1999,994,3,0,0,0,0,1,0,1,1804,3,1,0,0,0,1,0,1,442,0,0,0,1,0,189000
1190,32463,1,0,1,0,0,0,1,0,0,1961,1249,1,0,0,0,0,1,0,1,1622,3,1,0,0,1,0,0,1,1356,0,0,0,1,0,168000
1191,2645,1,0,1,0,0,0,1,0,0,1999,776,3,0,0,0,0,1,0,1,1441,2,1,0,0,0,1,0,0,492,0,0,0,1,0,174000
1192,9600,1,0,1,0,0,0,0,0,1,1925,702,1,0,0,0,0,1,0,1,1472,3,1,0,0,0,1,0,0,250,0,0,1,0,1,125000
1193,4500,1,0,1,0,0,0,1,0,0,1999,1224,2,0,0,0,0,1,0,1,1224,2,1,0,0,1,0,0,0,402,0,0,0,1,0,165000
1194,9364,1,0,1,0,0,0,0,1,0,1969,663,2,0,0,0,0,1,0,1,1352,4,1,0,0,1,0,0,0,299,0,0,0,1,1,158000
1195,8029,1,0,1,0,0,0,1,0,0,2005,728,3,0,0,0,0,1,0,1,1456,3,1,0,0,0,1,0,0,400,0,0,0,1,0,176000
1196,14054,1,0,1,0,0,0,1,0,0,2006,879,3,0,0,0,0,1,0,1,1863,4,1,0,0,0,1,0,1,660,0,0,0,1,0,219210
1197,8850,1,0,1,0,0,0,0,1,0,1916,815,1,0,0,0,0,1,0,1,1690,3,1,0,0,1,0,0,1,225,0,0,0,1,0,144000
1198,9100,1,0,1,0,0,0,1,0,0,2001,1212,2,0,0,0,0,1,0,1,1212,3,1,0,0,0,1,0,0,573,0,0,0,1,0,178000
1199,11235,1,0,1,0,0,0,1,0,0,1963,1051,2,0,0,0,0,1,0,1,1382,3,1,0,0,1,0,0,1,459,0,0,0,1,0,148000
1200,9353,1,0,1,0,0,0,1,0,0,1970,864,1,0,0,0,0,1,0,1,864,3,1,0,0,1,0,0,0,280,0,0,0,1,0,116050
1201,10400,1,0,1,0,0,0,1,0,0,1998,866,3,0,0,0,0,1,0,1,1779,3,1,0,0,0,1,0,0,546,0,0,0,1,0,197900
1202,6000,1,0,1,0,0,0,0,0,1,1925,884,1,0,0,0,0,1,0,1,1348,3,1,0,0,1,0,0,1,216,1,0,0,0,0,117000
1203,9750,1,0,1,0,0,0,1,0,0,2000,1630,2,0,0,0,0,1,0,1,1630,3,1,0,0,0,1,0,1,451,0,0,0,1,0,213000
1204,10140,1,0,1,0,0,0,0,1,0,1975,1056,2,0,0,0,0,1,0,1,1074,3,1,0,0,1,0,0,0,495,0,0,0,1,1,153500
1205,14684,1,0,1,0,0,0,0,1,0,1990,2158,2,0,0,0,0,1,0,1,2196,3,1,0,0,0,1,0,1,701,0,0,0,1,0,271900
1206,8900,1,0,1,0,0,0,1,0,0,1966,1056,1,0,0,0,0,1,0,1,1056,2,1,0,0,1,0,0,0,384,0,0,0,1,1,107000
1207,9135,1,0,1,0,0,0,1,0,0,2003,1682,2,0,0,0,0,1,0,1,1700,3,1,0,0,0,1,0,0,544,0,0,0,1,0,200000
1208,7763,1,0,1,0,0,0,0,1,0,1962,931,1,0,0,0,0,1,0,1,1283,3,1,0,0,1,0,0,0,506,0,0,0,1,0,140000
1209,10182,1,0,1,0,0,0,1,0,0,2006,1660,2,0,0,0,0,1,0,1,1660,3,1,0,0,0,1,0,1,500,0,0,0,1,0,290000
1210,11218,1,0,1,0,0,0,1,0,0,1992,1055,3,0,0,0,0,1,0,1,1845,3,1,0,0,0,1,0,1,462,0,0,0,1,1,189000
1211,12134,1,0,1,0,0,0,0,1,0,1988,559,2,0,0,0,0,1,0,1,1752,4,1,0,0,1,0,0,0,492,0,0,0,1,0,164000
1212,9340,1,0,1,0,0,0,0,1,0,1941,672,1,0,0,0,0,1,0,1,672,2,1,0,0,1,0,0,0,234,1,0,0,0,0,113000
1213,10246,1,0,1,0,0,0,0,0,1,1965,648,0,0,0,0,0,1,0,1,960,0,1,0,0,1,0,0,0,364,0,0,0,1,0,145000
1214,10205,1,0,1,0,0,0,1,0,0,1962,925,1,0,0,0,0,1,0,1,999,3,1,0,0,1,0,0,0,300,0,0,0,1,0,134500
1215,7094,1,0,1,0,0,0,1,0,0,1966,894,1,0,0,0,0,1,0,1,894,3,1,0,0,1,0,0,0,384,0,0,0,1,1,125000
1216,8930,1,0,1,0,0,0,1,0,0,1978,0,2,0,0,0,0,1,0,1,1902,4,2,0,0,1,0,0,0,539,0,0,0,1,0,112000
1217,8640,1,0,1,0,0,0,1,0,0,2009,1300,2,0,0,0,0,1,0,1,1314,3,1,0,0,0,1,0,0,552,0,0,0,1,0,229456
